datetime,wind_dir,wind_speed,visibility,temp,dew_point,humidity,pressure,is_rain,is_fog,is_haze,cloud_cover
2016-01-01 00:00:00,0.0,0.0,2200.0,25.0,12.0,44.281814632318536,1015.0,0.0,0.0,1.0,0.0
2016-01-01 00:30:00,240.0,3.0,2400.0,25.0,12.0,44.281814632318536,1015.0,0.0,0.0,1.0,0.0
2016-01-01 01:00:00,170.0,4.0,2300.0,25.0,12.0,44.281814632318536,1015.0,0.0,0.0,1.0,0.0
2016-01-01 01:30:00,0.0,0.0,2400.0,24.0,12.0,47.01278154897936,1016.0,0.0,0.0,1.0,0.0
2016-01-01 02:00:00,170.0,4.0,2100.0,24.0,13.0,50.20012604647901,1017.0,0.0,0.0,1.0,0.0
2016-01-01 02:30:00,200.0,4.0,2100.0,25.0,13.0,47.28400666515059,1017.0,0.0,0.0,1.0,0.0
2016-01-01 03:00:00,150.0,5.0,2100.0,25.0,13.0,47.28400666515059,1017.0,0.0,0.0,1.0,0.0
2016-01-01 03:30:00,120.0,4.0,2100.0,26.0,13.0,44.55710252401665,1018.0,0.0,0.0,1.0,0.0
2016-01-01 04:30:00,90.0,6.0,3000.0,30.0,11.0,30.932516901773045,1018.0,0.0,0.0,1.0,0.0
2016-01-01 05:00:00,110.0,6.0,3000.0,31.0,11.0,29.21140231247605,1018.0,0.0,0.0,1.0,0.0
2016-01-01 05:30:00,90.0,6.0,3000.0,32.0,10.0,25.81845531771868,1018.0,0.0,0.0,1.0,0.0
2016-01-01 06:00:00,80.0,4.0,3500.0,33.0,9.0,22.816934077339,1018.0,0.0,0.0,1.0,0.0
2016-01-01 06:30:00,130.0,3.0,4000.0,34.0,9.0,21.57401378565244,1018.0,0.0,0.0,1.0,0.0
2016-01-01 07:00:00,110.0,3.0,4000.0,35.0,8.0,19.07117583858422,1017.0,0.0,0.0,1.0,0.0
2016-01-01 07:30:00,250.0,8.0,4000.0,35.0,14.0,28.40263484583946,1016.0,0.0,0.0,1.0,0.0
2016-01-01 08:00:00,260.0,9.0,4000.0,34.0,15.0,32.03008430351673,1016.0,0.0,0.0,1.0,0.0
2016-01-01 08:30:00,260.0,9.0,4000.0,33.0,14.0,31.75676954491319,1015.0,0.0,0.0,1.0,0.0
2016-01-01 09:00:00,250.0,10.0,4000.0,33.0,14.0,31.75676954491319,1015.0,0.0,0.0,1.0,0.0
2016-01-01 09:30:00,280.0,7.0,4000.0,34.0,10.0,23.072820687802057,1015.0,0.0,0.0,1.0,0.0
2016-01-01 10:00:00,280.0,5.0,5000.0,34.0,10.0,23.072820687802057,1015.0,0.0,0.0,1.0,0.0
2016-01-01 10:30:00,300.0,8.0,5000.0,33.0,9.0,22.816934077339,1015.0,0.0,0.0,1.0,0.0
2016-01-01 11:00:00,280.0,8.0,5000.0,33.0,8.0,21.323336350435536,1015.0,0.0,0.0,1.0,0.0
2016-01-01 11:30:00,300.0,7.0,6000.0,33.0,10.0,24.40209011834198,1015.0,0.0,0.0,0.0,0.0
2016-01-01 12:00:00,290.0,7.0,6000.0,32.0,10.0,25.81845531771868,1015.0,0.0,0.0,0.0,0.0
2016-01-01 12:30:00,310.0,6.0,5000.0,31.0,11.0,29.21140231247605,1015.0,0.0,0.0,1.0,0.0
2016-01-01 13:00:00,350.0,5.0,4000.0,31.0,11.0,29.21140231247605,1015.0,0.0,0.0,1.0,0.0
2016-01-01 13:30:00,330.0,4.0,3000.0,30.0,11.0,30.932516901773045,1016.0,0.0,0.0,1.0,0.0
2016-01-01 14:00:00,320.0,3.0,2500.0,30.0,11.0,30.932516901773045,1016.0,0.0,0.0,1.0,0.0
2016-01-01 14:30:00,350.0,6.0,2500.0,30.0,12.0,33.04672341225981,1017.0,0.0,0.0,1.0,0.0
2016-01-01 15:00:00,360.0,5.0,2500.0,29.0,12.0,35.008543817888814,1017.0,0.0,0.0,1.0,0.0
2016-01-01 15:30:00,30.0,4.0,2500.0,29.0,12.0,35.008543817888814,1017.0,0.0,0.0,1.0,0.0
2016-01-01 16:00:00,50.0,5.0,2500.0,29.0,10.0,30.656375554968598,1018.0,0.0,0.0,1.0,0.0
2016-01-01 16:30:00,0.0,0.0,2500.0,29.0,10.0,30.656375554968598,1018.0,0.0,0.0,1.0,0.0
2016-01-01 17:00:00,0.0,0.0,2500.0,29.0,9.0,28.664942088796465,1018.0,0.0,0.0,1.0,0.0
2016-01-01 17:30:00,0.0,0.0,2500.0,28.0,11.0,34.72892596298944,1018.0,0.0,0.0,1.0,0.0
2016-01-01 18:00:00,0.0,0.0,2500.0,27.0,11.0,36.82210986035996,1018.0,0.0,0.0,1.0,0.0
2016-01-01 18:30:00,100.0,4.0,2500.0,27.0,11.0,36.82210986035996,1018.0,0.0,0.0,1.0,0.0
2016-01-01 19:00:00,120.0,4.0,2500.0,27.0,12.0,39.338864143363985,1017.0,0.0,0.0,1.0,0.0
2016-01-01 19:30:00,0.0,0.0,2500.0,26.0,14.0,47.553680242907866,1017.0,0.0,0.0,1.0,0.0
2016-01-01 20:00:00,0.0,0.0,2500.0,25.0,13.0,47.28400666515059,1017.0,0.0,0.0,1.0,0.0
2016-01-01 20:30:00,0.0,0.0,2500.0,25.0,13.0,47.28400666515059,1017.0,0.0,0.0,1.0,0.0
2016-01-01 21:00:00,40.0,3.0,2500.0,26.0,13.0,44.55710252401665,1017.0,0.0,0.0,1.0,0.0
2016-01-01 21:30:00,10.0,3.0,2500.0,26.0,12.0,41.72804915823505,1016.0,0.0,0.0,1.0,0.0
2016-01-01 22:00:00,0.0,0.0,2500.0,25.0,13.0,47.28400666515059,1016.0,0.0,0.0,1.0,0.0
2016-01-01 22:30:00,0.0,0.0,2500.0,23.0,14.0,56.905982387401856,1016.0,0.0,0.0,1.0,0.0
2016-01-01 23:00:00,0.0,0.0,2500.0,24.0,14.0,53.57621135443474,1016.0,0.0,0.0,1.0,0.0
2016-01-01 23:30:00,0.0,0.0,2500.0,25.0,13.0,47.28400666515059,1016.0,0.0,0.0,1.0,0.0
2016-01-02 00:00:00,0.0,0.0,2500.0,24.0,13.0,50.20012604647901,1016.0,0.0,0.0,1.0,0.0
2016-01-02 00:30:00,170.0,3.0,2500.0,24.0,14.0,53.57621135443474,1016.0,0.0,0.0,1.0,0.0
2016-01-02 01:00:00,140.0,4.0,2500.0,23.0,13.0,53.32007277908849,1017.0,0.0,0.0,1.0,0.0
2016-01-02 01:30:00,140.0,5.0,2500.0,23.0,14.0,56.905982387401856,1017.0,0.0,0.0,1.0,0.0
2016-01-02 02:00:00,0.0,0.0,2200.0,24.0,14.0,53.57621135443474,1018.0,0.0,0.0,1.0,1.0
2016-01-02 02:30:00,150.0,4.0,1800.0,24.0,13.0,50.20012604647901,1018.0,0.0,0.0,1.0,0.0
2016-01-02 03:00:00,140.0,3.0,1800.0,25.0,13.0,47.28400666515059,1018.0,0.0,0.0,1.0,0.0
2016-01-02 03:30:00,210.0,4.0,1800.0,26.0,13.0,44.55710252401665,1019.0,0.0,0.0,1.0,0.0
2016-01-02 04:00:00,140.0,3.0,2200.0,28.0,11.0,34.72892596298944,1019.0,0.0,0.0,1.0,0.0
2016-01-02 04:30:00,130.0,7.0,2500.0,28.0,11.0,34.72892596298944,1019.0,0.0,0.0,1.0,0.0
2016-01-02 05:00:00,120.0,5.0,2500.0,29.0,12.0,35.008543817888814,1020.0,0.0,0.0,1.0,0.0
2016-01-02 05:30:00,320.0,4.0,2500.0,30.0,10.0,28.93844339991472,1019.0,0.0,0.0,1.0,0.0
2016-01-02 06:00:00,10.0,3.0,2500.0,31.0,8.0,23.88033663501275,1019.0,0.0,0.0,1.0,1.0
2016-01-02 06:30:00,0.0,0.0,2500.0,32.0,9.0,24.141292410042798,1019.0,0.0,0.0,1.0,1.0
2016-01-02 07:00:00,220.0,5.0,2500.0,33.0,9.0,22.816934077339,1018.0,0.0,0.0,1.0,1.0
2016-01-02 08:00:00,270.0,9.0,2500.0,31.0,17.0,43.1041157664314,1017.0,0.0,0.0,1.0,1.0
2016-01-02 08:30:00,250.0,10.0,3000.0,31.0,15.0,37.937587025645456,1016.0,0.0,0.0,1.0,1.0
2016-01-02 09:00:00,260.0,9.0,3000.0,31.0,13.0,33.32379184656068,1016.0,0.0,0.0,1.0,1.0
2016-01-02 09:30:00,260.0,7.0,3000.0,31.0,12.0,31.20797236675265,1016.0,0.0,0.0,1.0,1.0
2016-01-02 10:00:00,250.0,8.0,3000.0,32.0,10.0,25.81845531771868,1016.0,0.0,0.0,1.0,1.0
2016-01-02 10:30:00,250.0,7.0,4000.0,31.0,7.0,22.305046606267133,1016.0,0.0,0.0,1.0,2.0
2016-01-02 11:00:00,270.0,7.0,4000.0,31.0,8.0,23.88033663501275,1016.0,0.0,0.0,1.0,2.0
2016-01-02 11:30:00,230.0,6.0,5000.0,31.0,8.0,23.88033663501275,1016.0,0.0,0.0,1.0,2.0
2016-01-02 12:00:00,240.0,6.0,6000.0,31.0,9.0,25.553040002326846,1016.0,0.0,0.0,0.0,1.0
2016-01-02 12:30:00,250.0,6.0,5000.0,30.0,10.0,28.93844339991472,1016.0,0.0,0.0,1.0,2.0
2016-01-02 13:00:00,220.0,6.0,4000.0,29.0,11.0,32.76882733104997,1016.0,0.0,0.0,1.0,1.0
2016-01-02 13:30:00,190.0,5.0,3000.0,29.0,12.0,35.008543817888814,1016.0,0.0,0.0,1.0,1.0
2016-01-02 14:00:00,200.0,4.0,3000.0,29.0,12.0,35.008543817888814,1016.0,0.0,0.0,1.0,1.0
2016-01-02 14:30:00,280.0,3.0,3000.0,28.0,16.0,48.08838553713478,1017.0,0.0,0.0,1.0,1.0
2016-01-02 15:00:00,0.0,0.0,2500.0,27.0,15.0,47.821805415300325,1017.0,0.0,0.0,1.0,1.0
2016-01-02 15:30:00,240.0,3.0,1700.0,27.0,15.0,47.821805415300325,1018.0,0.0,0.0,1.0,1.0
2016-01-02 16:00:00,0.0,0.0,1600.0,27.0,14.0,44.83094235963197,1018.0,0.0,0.0,1.0,1.0
2016-01-02 16:30:00,190.0,4.0,1800.0,26.0,16.0,54.08337422022996,1018.0,0.0,0.0,1.0,1.0
2016-01-02 17:00:00,0.0,0.0,1800.0,26.0,15.0,50.72618873623026,1018.0,0.0,0.0,1.0,1.0
2016-01-02 17:30:00,0.0,0.0,1700.0,26.0,15.0,50.72618873623026,1017.0,0.0,0.0,1.0,1.0
2016-01-02 18:00:00,0.0,0.0,1500.0,25.0,16.0,57.393288213137126,1017.0,0.0,0.0,1.0,1.0
2016-01-02 18:30:00,0.0,0.0,1500.0,25.0,16.0,57.393288213137126,1017.0,0.0,0.0,1.0,1.0
2016-01-02 19:00:00,0.0,0.0,1500.0,24.0,15.0,57.150508542239244,1017.0,0.0,0.0,1.0,1.0
2016-01-02 19:30:00,130.0,3.0,1800.0,24.0,16.0,60.93287150821879,1016.0,0.0,0.0,1.0,1.0
2016-01-02 20:00:00,140.0,3.0,1800.0,24.0,16.0,60.93287150821879,1016.0,0.0,0.0,1.0,1.0
2016-01-02 20:30:00,120.0,4.0,1800.0,24.0,15.0,57.150508542239244,1016.0,0.0,0.0,1.0,1.0
2016-01-02 21:00:00,0.0,0.0,1800.0,23.0,15.0,60.70242277903299,1016.0,0.0,0.0,1.0,1.0
2016-01-02 21:30:00,0.0,0.0,1800.0,24.0,15.0,57.150508542239244,1016.0,0.0,0.0,1.0,1.0
2016-01-02 22:00:00,0.0,0.0,1900.0,22.0,13.0,56.65969850703809,1015.0,0.0,0.0,1.0,0.0
2016-01-02 22:30:00,0.0,0.0,2200.0,22.0,12.0,53.06221793300149,1015.0,0.0,0.0,1.0,0.0
2016-01-02 23:00:00,0.0,0.0,2200.0,23.0,13.0,53.32007277908849,1015.0,0.0,0.0,1.0,0.0
2016-01-02 23:30:00,100.0,3.0,2200.0,22.0,12.0,53.06221793300149,1015.0,0.0,0.0,1.0,0.0
2016-01-03 00:00:00,100.0,4.0,2200.0,23.0,12.0,49.934634256058565,1015.0,0.0,0.0,1.0,0.0
2016-01-03 00:30:00,80.0,3.0,2100.0,22.0,12.0,53.06221793300149,1016.0,0.0,0.0,1.0,0.0
2016-01-03 01:00:00,0.0,0.0,1800.0,22.0,13.0,56.65969850703809,1016.0,0.0,0.0,1.0,0.0
2016-01-03 01:30:00,0.0,0.0,1800.0,22.0,13.0,56.65969850703809,1016.0,0.0,0.0,1.0,1.0
2016-01-03 02:00:00,0.0,0.0,1500.0,22.0,14.0,60.47020638316779,1017.0,0.0,0.0,1.0,1.0
2016-01-03 02:30:00,0.0,0.0,1600.0,22.0,13.0,56.65969850703809,1017.0,0.0,0.0,1.0,1.0
2016-01-03 03:00:00,0.0,0.0,1700.0,23.0,13.0,53.32007277908849,1017.0,0.0,0.0,1.0,1.0
2016-01-03 03:30:00,210.0,3.0,1600.0,25.0,14.0,50.463975577095034,1018.0,0.0,0.0,1.0,1.0
2016-01-03 04:00:00,0.0,0.0,1500.0,26.0,12.0,41.72804915823505,1018.0,0.0,0.0,1.0,1.0
2016-01-03 04:30:00,10.0,4.0,2500.0,27.0,10.0,34.448362072935296,1018.0,0.0,0.0,1.0,1.0
2016-01-03 05:00:00,180.0,3.0,2500.0,28.0,13.0,39.618074047441404,1018.0,0.0,0.0,1.0,1.0
2016-01-03 05:30:00,190.0,3.0,2200.0,29.0,12.0,35.008543817888814,1018.0,0.0,0.0,1.0,2.0
2016-01-03 06:00:00,0.0,0.0,2200.0,31.0,8.0,23.88033663501275,1017.0,0.0,0.0,1.0,2.0
2016-01-03 06:30:00,240.0,6.0,2500.0,30.0,13.0,35.287205437743054,1017.0,0.0,0.0,1.0,2.0
2016-01-03 07:00:00,240.0,7.0,3000.0,31.0,13.0,33.32379184656068,1016.0,0.0,0.0,1.0,1.0
2016-01-03 07:30:00,240.0,9.0,3000.0,31.0,14.0,35.56490104127433,1015.0,0.0,0.0,1.0,1.0
2016-01-03 08:00:00,240.0,9.0,3000.0,31.0,13.0,33.32379184656068,1015.0,0.0,0.0,1.0,1.0
2016-01-03 08:30:00,260.0,9.0,3000.0,32.0,13.0,31.482727812658144,1014.0,0.0,0.0,1.0,1.0
2016-01-03 09:00:00,270.0,9.0,3000.0,31.0,14.0,35.56490104127433,1014.0,0.0,0.0,1.0,1.0
2016-01-03 09:30:00,260.0,8.0,3000.0,31.0,16.0,40.44839100350285,1013.0,0.0,0.0,1.0,1.0
2016-01-03 10:00:00,250.0,10.0,3000.0,31.0,16.0,40.44839100350285,1013.0,0.0,0.0,1.0,1.0
2016-01-03 11:00:00,290.0,9.0,3500.0,30.0,13.0,35.287205437743054,1013.0,0.0,0.0,1.0,0.0
2016-01-03 11:30:00,300.0,8.0,3500.0,30.0,13.0,35.287205437743054,1013.0,0.0,0.0,1.0,0.0
2016-01-03 12:00:00,310.0,6.0,3500.0,30.0,13.0,35.287205437743054,1013.0,0.0,0.0,1.0,0.0
2016-01-03 12:30:00,310.0,6.0,3500.0,28.0,15.0,45.103334544997125,1014.0,0.0,0.0,1.0,0.0
2016-01-03 13:00:00,330.0,5.0,3000.0,27.0,15.0,47.821805415300325,1014.0,0.0,0.0,1.0,1.0
2016-01-03 13:30:00,300.0,3.0,2500.0,27.0,15.0,47.821805415300325,1014.0,0.0,0.0,1.0,1.0
2016-01-03 14:00:00,320.0,4.0,2300.0,27.0,16.0,50.98677157890718,1015.0,0.0,0.0,1.0,1.0
2016-01-03 14:30:00,310.0,5.0,2000.0,26.0,17.0,57.634332679046224,1015.0,0.0,0.0,1.0,1.0
2016-01-03 15:00:00,350.0,3.0,1900.0,26.0,18.0,61.388519989659144,1015.0,0.0,0.0,1.0,1.0
2016-01-03 15:30:00,0.0,0.0,2000.0,26.0,17.0,57.634332679046224,1016.0,0.0,0.0,1.0,1.0
2016-01-03 16:00:00,30.0,3.0,1800.0,25.0,17.0,61.16156608407453,1016.0,0.0,0.0,1.0,1.0
2016-01-03 16:30:00,90.0,5.0,2200.0,25.0,16.0,57.393288213137126,1016.0,0.0,0.0,1.0,1.0
2016-01-03 17:00:00,360.0,3.0,2200.0,25.0,15.0,53.83064226424434,1016.0,0.0,0.0,1.0,1.0
2016-01-03 17:30:00,0.0,0.0,2200.0,25.0,14.0,50.463975577095034,1016.0,0.0,0.0,1.0,1.0
2016-01-03 18:00:00,0.0,0.0,2200.0,25.0,14.0,50.463975577095034,1016.0,0.0,0.0,1.0,1.0
2016-01-03 18:30:00,0.0,0.0,2200.0,24.0,14.0,53.57621135443474,1015.0,0.0,0.0,1.0,1.0
2016-01-03 19:00:00,0.0,0.0,2100.0,24.0,15.0,57.150508542239244,1015.0,0.0,0.0,1.0,1.0
2016-01-03 19:30:00,0.0,0.0,1600.0,24.0,17.0,64.93354821564841,1015.0,0.0,0.0,1.0,1.0
2016-01-03 20:00:00,0.0,0.0,1600.0,23.0,16.0,64.71986027383593,1015.0,0.0,0.0,1.0,1.0
2016-01-03 20:30:00,20.0,3.0,2200.0,23.0,15.0,60.70242277903299,1015.0,0.0,0.0,1.0,1.0
2016-01-03 21:00:00,20.0,4.0,2200.0,23.0,15.0,60.70242277903299,1014.0,0.0,0.0,1.0,1.0
2016-01-03 21:30:00,0.0,0.0,2200.0,23.0,14.0,56.905982387401856,1014.0,0.0,0.0,1.0,0.0
2016-01-03 22:00:00,0.0,0.0,2200.0,22.0,14.0,60.47020638316779,1014.0,0.0,0.0,1.0,0.0
2016-01-03 22:30:00,0.0,0.0,2100.0,22.0,15.0,64.50443133407828,1014.0,0.0,0.0,1.0,0.0
2016-01-03 23:00:00,0.0,0.0,2100.0,23.0,14.0,56.905982387401856,1014.0,0.0,0.0,1.0,0.0
2016-01-03 23:30:00,0.0,0.0,2100.0,22.0,14.0,60.47020638316779,1014.0,0.0,0.0,1.0,0.0
2016-01-04 00:00:00,0.0,0.0,2100.0,23.0,13.0,53.32007277908849,1014.0,0.0,0.0,1.0,0.0
2016-01-04 00:30:00,0.0,0.0,2100.0,23.0,13.0,53.32007277908849,1014.0,0.0,0.0,1.0,0.0
2016-01-04 01:00:00,90.0,3.0,2200.0,24.0,12.0,47.01278154897936,1015.0,0.0,0.0,1.0,0.0
2016-01-04 01:30:00,0.0,0.0,2500.0,23.0,11.0,46.74000199173645,1015.0,0.0,0.0,1.0,0.0
2016-01-04 02:00:00,180.0,3.0,2200.0,23.0,12.0,49.934634256058565,1016.0,0.0,0.0,1.0,0.0
2016-01-04 02:30:00,180.0,5.0,2200.0,23.0,12.0,49.934634256058565,1016.0,0.0,0.0,1.0,0.0
2016-01-04 03:00:00,160.0,3.0,2200.0,24.0,12.0,47.01278154897936,1017.0,0.0,0.0,1.0,0.0
2016-01-04 03:30:00,330.0,3.0,2200.0,26.0,12.0,41.72804915823505,1017.0,0.0,0.0,1.0,0.0
2016-01-04 04:00:00,40.0,4.0,2500.0,27.0,11.0,36.82210986035996,1018.0,0.0,0.0,1.0,0.0
2016-01-04 04:30:00,10.0,6.0,2500.0,28.0,11.0,34.72892596298944,1018.0,0.0,0.0,1.0,0.0
2016-01-04 05:00:00,70.0,3.0,3000.0,29.0,11.0,32.76882733104997,1018.0,0.0,0.0,1.0,0.0
2016-01-04 05:30:00,120.0,3.0,3000.0,30.0,11.0,30.932516901773045,1018.0,0.0,0.0,1.0,0.0
2016-01-04 06:00:00,90.0,3.0,3000.0,31.0,10.0,27.328280952245173,1017.0,0.0,0.0,1.0,0.0
2016-01-04 06:30:00,120.0,6.0,3000.0,32.0,8.0,22.561002115740607,1017.0,0.0,0.0,1.0,0.0
2016-01-04 07:00:00,140.0,4.0,3500.0,32.0,8.0,22.561002115740607,1016.0,0.0,0.0,1.0,0.0
2016-01-04 07:30:00,130.0,3.0,3500.0,33.0,8.0,21.323336350435536,1016.0,0.0,0.0,1.0,0.0
2016-01-04 08:00:00,100.0,5.0,3500.0,34.0,8.0,20.161777687620443,1015.0,0.0,0.0,1.0,0.0
2016-01-04 08:30:00,200.0,5.0,3500.0,33.0,10.0,24.40209011834198,1014.0,0.0,0.0,1.0,0.0
2016-01-04 09:00:00,270.0,7.0,3500.0,32.0,13.0,31.482727812658144,1014.0,0.0,0.0,1.0,0.0
2016-01-04 09:30:00,270.0,10.0,3500.0,31.0,13.0,33.32379184656068,1014.0,0.0,0.0,1.0,0.0
2016-01-04 10:00:00,290.0,9.0,3500.0,30.0,15.0,40.17284207482451,1013.0,0.0,0.0,1.0,0.0
2016-01-04 10:30:00,280.0,7.0,3500.0,30.0,17.0,45.6437789332581,1013.0,0.0,0.0,1.0,0.0
2016-01-04 11:00:00,290.0,7.0,3500.0,30.0,15.0,40.17284207482451,1013.0,0.0,0.0,1.0,0.0
2016-01-04 11:30:00,300.0,7.0,3500.0,30.0,14.0,37.66035915705599,1013.0,0.0,0.0,1.0,0.0
2016-01-04 12:00:00,310.0,6.0,3500.0,29.0,15.0,42.5577048750277,1014.0,0.0,0.0,1.0,0.0
2016-01-04 12:30:00,40.0,7.0,3500.0,30.0,14.0,37.66035915705599,1014.0,0.0,0.0,1.0,0.0
2016-01-04 13:00:00,300.0,6.0,3000.0,28.0,15.0,45.103334544997125,1014.0,0.0,0.0,1.0,0.0
2016-01-04 13:30:00,330.0,4.0,2700.0,28.0,13.0,39.618074047441404,1015.0,0.0,0.0,1.0,1.0
2016-01-04 14:00:00,150.0,5.0,2500.0,28.0,12.0,37.102613225695066,1015.0,0.0,0.0,1.0,1.0
2016-01-04 14:30:00,340.0,6.0,2500.0,28.0,11.0,34.72892596298944,1016.0,0.0,0.0,1.0,1.0
2016-01-04 15:00:00,350.0,3.0,2500.0,28.0,11.0,34.72892596298944,1016.0,0.0,0.0,1.0,1.0
2016-01-04 15:30:00,0.0,0.0,2500.0,28.0,11.0,34.72892596298944,1016.0,0.0,0.0,1.0,1.0
2016-01-04 16:00:00,0.0,0.0,2500.0,28.0,11.0,34.72892596298944,1016.0,0.0,0.0,1.0,1.0
2016-01-04 16:30:00,70.0,5.0,2500.0,28.0,11.0,34.72892596298944,1017.0,0.0,0.0,1.0,1.0
2016-01-04 17:00:00,50.0,4.0,3000.0,29.0,11.0,32.76882733104997,1017.0,0.0,0.0,1.0,0.0
2016-01-04 17:30:00,150.0,4.0,2500.0,27.0,12.0,39.338864143363985,1016.0,0.0,0.0,1.0,0.0
2016-01-04 18:00:00,140.0,6.0,1900.0,26.0,13.0,44.55710252401665,1016.0,0.0,0.0,1.0,0.0
2016-01-04 18:30:00,130.0,5.0,2100.0,26.0,13.0,44.55710252401665,1016.0,0.0,0.0,1.0,0.0
2016-01-04 19:00:00,0.0,0.0,1700.0,25.0,14.0,50.463975577095034,1015.0,0.0,0.0,1.0,0.0
2016-01-04 19:30:00,0.0,0.0,1800.0,24.0,14.0,53.57621135443474,1015.0,0.0,0.0,1.0,0.0
2016-01-04 20:00:00,210.0,3.0,1800.0,25.0,13.0,47.28400666515059,1015.0,0.0,0.0,1.0,0.0
2016-01-04 20:30:00,0.0,0.0,1900.0,25.0,13.0,47.28400666515059,1015.0,0.0,0.0,1.0,0.0
2016-01-04 21:00:00,0.0,0.0,1900.0,25.0,14.0,50.463975577095034,1015.0,0.0,0.0,1.0,0.0
2016-01-04 21:30:00,70.0,3.0,1800.0,24.0,14.0,53.57621135443474,1014.0,0.0,0.0,1.0,0.0
2016-01-04 22:00:00,0.0,0.0,1800.0,24.0,14.0,53.57621135443474,1014.0,0.0,0.0,1.0,0.0
2016-01-04 22:30:00,0.0,0.0,1800.0,24.0,13.0,50.20012604647901,1014.0,0.0,0.0,1.0,0.0
2016-01-04 23:00:00,0.0,0.0,1800.0,24.0,12.0,47.01278154897936,1014.0,0.0,0.0,1.0,0.0
2016-01-04 23:30:00,0.0,0.0,2200.0,23.0,13.0,53.32007277908849,1014.0,0.0,0.0,1.0,0.0
2016-01-05 00:00:00,0.0,0.0,2200.0,23.0,12.0,49.934634256058565,1014.0,0.0,0.0,1.0,0.0
2016-01-05 00:30:00,0.0,0.0,2200.0,23.0,13.0,53.32007277908849,1014.0,0.0,0.0,1.0,0.0
2016-01-05 01:00:00,0.0,0.0,2200.0,24.0,13.0,50.20012604647901,1015.0,0.0,0.0,1.0,0.0
2016-01-05 01:30:00,60.0,5.0,2200.0,24.0,12.0,47.01278154897936,1015.0,0.0,0.0,1.0,0.0
2016-01-05 02:00:00,0.0,0.0,2200.0,23.0,13.0,53.32007277908849,1015.0,0.0,0.0,1.0,0.0
2016-01-05 02:30:00,0.0,0.0,1800.0,23.0,13.0,53.32007277908849,1016.0,0.0,0.0,1.0,0.0
2016-01-05 03:00:00,0.0,0.0,1800.0,24.0,13.0,50.20012604647901,1016.0,0.0,0.0,1.0,0.0
2016-01-05 03:30:00,0.0,0.0,1800.0,26.0,12.0,41.72804915823505,1017.0,0.0,0.0,1.0,0.0
2016-01-05 04:00:00,60.0,5.0,1800.0,27.0,11.0,36.82210986035996,1017.0,0.0,0.0,1.0,0.0
2016-01-05 04:30:00,30.0,5.0,2200.0,28.0,11.0,34.72892596298944,1017.0,0.0,0.0,1.0,0.0
2016-01-05 05:00:00,160.0,5.0,2500.0,29.0,11.0,32.76882733104997,1017.0,0.0,0.0,1.0,0.0
2016-01-05 05:30:00,20.0,6.0,2500.0,29.0,11.0,32.76882733104997,1017.0,0.0,0.0,1.0,0.0
2016-01-05 06:00:00,130.0,5.0,2200.0,31.0,11.0,29.21140231247605,1016.0,0.0,0.0,1.0,0.0
2016-01-05 06:30:00,350.0,4.0,2200.0,31.0,11.0,29.21140231247605,1016.0,0.0,0.0,1.0,0.0
2016-01-05 07:00:00,260.0,3.0,2200.0,32.0,11.0,27.59753848734513,1015.0,0.0,0.0,1.0,0.0
2016-01-05 07:30:00,280.0,7.0,2500.0,32.0,15.0,35.84162125657671,1014.0,0.0,0.0,1.0,0.0
2016-01-05 08:00:00,270.0,7.0,2500.0,32.0,15.0,35.84162125657671,1014.0,0.0,0.0,1.0,0.0
2016-01-05 08:30:00,270.0,8.0,3000.0,32.0,15.0,35.84162125657671,1013.0,0.0,0.0,1.0,0.0
2016-01-05 09:00:00,260.0,8.0,3000.0,32.0,14.0,33.600020799617475,1013.0,0.0,0.0,1.0,0.0
2016-01-05 09:30:00,270.0,8.0,3000.0,32.0,14.0,33.600020799617475,1012.0,0.0,0.0,1.0,0.0
2016-01-05 10:00:00,270.0,9.0,3500.0,32.0,14.0,33.600020799617475,1012.0,0.0,0.0,1.0,0.0
2016-01-05 10:30:00,280.0,7.0,3500.0,32.0,14.0,33.600020799617475,1012.0,0.0,0.0,1.0,0.0
2016-01-05 11:00:00,300.0,8.0,3500.0,32.0,13.0,31.482727812658144,1012.0,0.0,0.0,1.0,0.0
2016-01-05 11:30:00,290.0,8.0,3500.0,30.0,14.0,37.66035915705599,1012.0,0.0,0.0,1.0,0.0
2016-01-05 12:00:00,290.0,7.0,3500.0,30.0,14.0,37.66035915705599,1012.0,0.0,0.0,1.0,0.0
2016-01-05 12:30:00,300.0,4.0,3000.0,29.0,13.0,37.38203217205419,1012.0,0.0,0.0,1.0,0.0
2016-01-05 13:00:00,300.0,4.0,2500.0,29.0,14.0,39.89606828185899,1013.0,0.0,0.0,1.0,0.0
2016-01-05 13:30:00,330.0,4.0,2500.0,29.0,13.0,37.38203217205419,1013.0,0.0,0.0,1.0,0.0
2016-01-05 14:00:00,0.0,0.0,2500.0,28.0,12.0,37.102613225695066,1013.0,0.0,0.0,1.0,0.0
2016-01-05 14:30:00,340.0,4.0,2500.0,28.0,11.0,34.72892596298944,1014.0,0.0,0.0,1.0,0.0
2016-01-05 15:00:00,10.0,4.0,2500.0,28.0,12.0,37.102613225695066,1014.0,0.0,0.0,1.0,0.0
2016-01-05 15:30:00,100.0,4.0,2500.0,28.0,13.0,39.618074047441404,1015.0,0.0,0.0,1.0,0.0
